timestamp,can_id,message_name,signal_name,raw_value,physical_value,state,unit
2025-08-27T13-59-32.887+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-32.887+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-32.893+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-32.900+05:30,0x23,HEPU_RX_MSG2,VCU_phase_current_set,600.0,600.000,N/A,
2025-08-27T13-59-32.900+05:30,0x23,HEPU_RX_MSG2,VCU_bus_current_set,110.0,110.000,N/A,
2025-08-27T13-59-32.900+05:30,0x23,HEPU_RX_MSG2,VCU_regen_current_set,50,50.000,N/A,
2025-08-27T13-59-32.900+05:30,0x23,HEPU_RX_MSG2,VCU_rpm_set,11000.0,11000.000,N/A,
2025-08-27T13-59-32.907+05:30,0x131,Control_Command_4,OBC_instruct,0,N/A,0,
2025-08-27T13-59-32.907+05:30,0x131,Control_Command_4,charging_voltage,0.0,0.000,N/A,
2025-08-27T13-59-32.907+05:30,0x131,Control_Command_4,charging_current,0.0,0.000,N/A,A
2025-08-27T13-59-32.919+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-32.935+05:30,0x4185,Unknown_4185,N/A,N/A,N/A,N/A,
2025-08-27T13-59-32.946+05:30,0x162,HCM_State_3,slow_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-32.946+05:30,0x162,HCM_State_3,fast_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-32.946+05:30,0x162,HCM_State_3,upper_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-32.946+05:30,0x162,HCM_State_3,PTC_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-32.956+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-32.967+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-32.967+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-32.980+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-32.991+05:30,0x3c2,Unknown_3C2,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.006+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.006+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.015+05:30,0x49,EVCU_TX_MSG,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.030+05:30,0x4187,Unknown_4187,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.037+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,Packet_ID,MSG_0,N/A,MSG_0,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,lv_error,0,0.000,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,isolation_error,0,0.000,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,contactor_fb_error,0,0.000,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,battery_temp_error,0,0.000,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,bms_comm_error,0,0.000,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,BMS_current_error,0,0.000,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,SOC_estimation_err,0,0.000,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,cell_balancing_error,0,0.000,N/A,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,opMode,ok,N/A,ok,
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,lowestCell,3.3120000000000003,3.312,N/A,V
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,highestCell,3.322,3.322,N/A,V
2025-08-27T13-59-33.051+05:30,0x32,BMS_TX_MSG,highestTemp,29,29.000,N/A,C
2025-08-27T13-59-33.062+05:30,0x162,HCM_State_3,slow_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.062+05:30,0x162,HCM_State_3,fast_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.062+05:30,0x162,HCM_State_3,upper_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.062+05:30,0x162,HCM_State_3,PTC_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.071+05:30,0x22,HEPU_TX_MSG1,HEPU_bus_current,23.650000000000002,23.650,N/A,A
2025-08-27T13-59-33.071+05:30,0x22,HEPU_TX_MSG1,HEPU_current_torque,10.800000000000068,10.800,N/A,Nm
2025-08-27T13-59-33.071+05:30,0x22,HEPU_TX_MSG1,HEPU_max_torque,0.0,0.000,N/A,Nm
2025-08-27T13-59-33.071+05:30,0x22,HEPU_TX_MSG1,HEPU_motorSts_aliveCounter,0,0.000,N/A,
2025-08-27T13-59-33.071+05:30,0x22,HEPU_TX_MSG1,HEPU_present_rotation_direction,1,1.000,N/A,
2025-08-27T13-59-33.071+05:30,0x22,HEPU_TX_MSG1,HEPU_present_opmode,1,1.000,N/A,
2025-08-27T13-59-33.083+05:30,0x39d,Unknown_39D,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.096+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.107+05:30,0x24,HEPU_TX_MSG2,HEPU_bus_voltage,322.0,322.000,N/A,V
2025-08-27T13-59-33.107+05:30,0x24,HEPU_TX_MSG2,HEPU_RPM,997.0,997.000,N/A,rpm
2025-08-27T13-59-33.107+05:30,0x24,HEPU_TX_MSG2,HEPU_motor_shaft_speed_pulse,0,0.000,N/A,
2025-08-27T13-59-33.107+05:30,0x24,HEPU_TX_MSG2,HEPU_present_speed_alive_count,0,0.000,N/A,
2025-08-27T13-59-33.107+05:30,0x24,HEPU_TX_MSG2,HEPU_speed_checksum,0,0.000,N/A,
2025-08-27T13-59-33.120+05:30,0x161,HCM_State_2,main_positive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.120+05:30,0x161,HCM_State_2,main_positive_precharg_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.120+05:30,0x161,HCM_State_2,copositive_contactor,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.120+05:30,0x161,HCM_State_2,busbar_voltage,0.0,0.000,N/A,V
2025-08-27T13-59-33.131+05:30,0x3c2,Unknown_3C2,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.143+05:30,0x41,RD_RX_MSG2,VCU_RD_dataID_1,6,6.000,N/A,
2025-08-27T13-59-33.143+05:30,0x41,RD_RX_MSG2,VCU_RD_tripA_time,2425700,2425700.000,N/A,
2025-08-27T13-59-33.155+05:30,0x33d,Unknown_33D,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.166+05:30,0x63b,Control_Command_5,CP_duty_cycle,0,0.000,N/A,
2025-08-27T13-59-33.166+05:30,0x63b,Control_Command_5,CP_frequency,0,0.000,N/A,
2025-08-27T13-59-33.166+05:30,0x63b,Control_Command_5,CC_resistance,0,0.000,N/A,
2025-08-27T13-59-33.179+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.190+05:30,0x161,HCM_State_2,main_positive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.190+05:30,0x161,HCM_State_2,main_positive_precharg_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.190+05:30,0x161,HCM_State_2,copositive_contactor,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.190+05:30,0x161,HCM_State_2,busbar_voltage,0.0,0.000,N/A,V
2025-08-27T13-59-33.201+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.201+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.208+05:30,0x41,RD_RX_MSG2,VCU_RD_dataID_1,8,8.000,N/A,
2025-08-27T13-59-33.208+05:30,0x41,RD_RX_MSG2,VCU_RD_C_trip_time,350,350.000,N/A,
2025-08-27T13-59-33.208+05:30,0x41,RD_RX_MSG2,VCU_RD_tripB_regen,0,0.000,N/A,
2025-08-27T13-59-33.214+05:30,0x418e,Unknown_418E,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.221+05:30,0x161,HCM_State_2,main_positive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.221+05:30,0x161,HCM_State_2,main_positive_precharg_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.221+05:30,0x161,HCM_State_2,copositive_contactor,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.221+05:30,0x161,HCM_State_2,busbar_voltage,0.0,0.000,N/A,V
2025-08-27T13-59-33.227+05:30,0x162,HCM_State_3,slow_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.227+05:30,0x162,HCM_State_3,fast_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.227+05:30,0x162,HCM_State_3,upper_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.227+05:30,0x162,HCM_State_3,PTC_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.233+05:30,0x22,HEPU_TX_MSG1,HEPU_bus_current,24.8,24.800,N/A,A
2025-08-27T13-59-33.233+05:30,0x22,HEPU_TX_MSG1,HEPU_current_torque,10.639999999999986,10.640,N/A,Nm
2025-08-27T13-59-33.233+05:30,0x22,HEPU_TX_MSG1,HEPU_max_torque,0.0,0.000,N/A,Nm
2025-08-27T13-59-33.233+05:30,0x22,HEPU_TX_MSG1,HEPU_motorSts_aliveCounter,0,0.000,N/A,
2025-08-27T13-59-33.233+05:30,0x22,HEPU_TX_MSG1,HEPU_present_rotation_direction,1,1.000,N/A,
2025-08-27T13-59-33.233+05:30,0x22,HEPU_TX_MSG1,HEPU_present_opmode,1,1.000,N/A,
2025-08-27T13-59-33.240+05:30,0x39d,Unknown_39D,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.246+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.252+05:30,0x4187,Unknown_4187,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.259+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.259+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.265+05:30,0x3c2,Unknown_3C2,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.271+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.271+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.278+05:30,0x49,EVCU_TX_MSG,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.284+05:30,0x22,HEPU_TX_MSG1,HEPU_bus_current,22.86,22.860,N/A,A
2025-08-27T13-59-33.284+05:30,0x22,HEPU_TX_MSG1,HEPU_current_torque,9.620000000000005,9.620,N/A,Nm
2025-08-27T13-59-33.284+05:30,0x22,HEPU_TX_MSG1,HEPU_max_torque,0.0,0.000,N/A,Nm
2025-08-27T13-59-33.284+05:30,0x22,HEPU_TX_MSG1,HEPU_motorSts_aliveCounter,0,0.000,N/A,
2025-08-27T13-59-33.284+05:30,0x22,HEPU_TX_MSG1,HEPU_present_rotation_direction,1,1.000,N/A,
2025-08-27T13-59-33.284+05:30,0x22,HEPU_TX_MSG1,HEPU_present_opmode,1,1.000,N/A,
2025-08-27T13-59-33.291+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.291+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.297+05:30,0x21,HEPU_RX_MSG1,VCU_HEPU_direction,1,1.000,N/A,
2025-08-27T13-59-33.297+05:30,0x21,HEPU_RX_MSG1,VCU_HEPU_op_mode,1,1.000,N/A,
2025-08-27T13-59-33.297+05:30,0x21,HEPU_RX_MSG1,VCU_HEPU_enable,1,1.000,N/A,
2025-08-27T13-59-33.297+05:30,0x21,HEPU_RX_MSG1,VCU_speed_req,0,0.000,N/A,rpm
2025-08-27T13-59-33.297+05:30,0x21,HEPU_RX_MSG1,VCU_torque_req,9.460000000000036,9.460,N/A,Nm
2025-08-27T13-59-33.303+05:30,0x4185,Unknown_4185,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.309+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.309+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.315+05:30,0x3c2,Unknown_3C2,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.327+05:30,0x24,HEPU_TX_MSG2,HEPU_bus_voltage,321.0,321.000,N/A,V
2025-08-27T13-59-33.327+05:30,0x24,HEPU_TX_MSG2,HEPU_RPM,1751.0,1751.000,N/A,rpm
2025-08-27T13-59-33.327+05:30,0x24,HEPU_TX_MSG2,HEPU_motor_shaft_speed_pulse,0,0.000,N/A,
2025-08-27T13-59-33.327+05:30,0x24,HEPU_TX_MSG2,HEPU_present_speed_alive_count,0,0.000,N/A,
2025-08-27T13-59-33.327+05:30,0x24,HEPU_TX_MSG2,HEPU_speed_checksum,0,0.000,N/A,
2025-08-27T13-59-33.333+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.333+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.340+05:30,0x163,HCM_State_4,battery_voltage,318.70000000000005,318.700,N/A,V
2025-08-27T13-59-33.340+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.347+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.353+05:30,0x23,HEPU_RX_MSG2,VCU_phase_current_set,600.0,600.000,N/A,
2025-08-27T13-59-33.353+05:30,0x23,HEPU_RX_MSG2,VCU_bus_current_set,110.0,110.000,N/A,
2025-08-27T13-59-33.353+05:30,0x23,HEPU_RX_MSG2,VCU_regen_current_set,50,50.000,N/A,
2025-08-27T13-59-33.353+05:30,0x23,HEPU_RX_MSG2,VCU_rpm_set,11000.0,11000.000,N/A,
2025-08-27T13-59-33.360+05:30,0x26,HEPU_RX_MSG3,VCU_battery_current,8.0,8.000,N/A,
2025-08-27T13-59-33.360+05:30,0x26,HEPU_RX_MSG3,VCU_battery_voltage,318.70000000000005,318.700,N/A,
2025-08-27T13-59-33.366+05:30,0x161,HCM_State_2,main_positive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.366+05:30,0x161,HCM_State_2,main_positive_precharg_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.366+05:30,0x161,HCM_State_2,copositive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.366+05:30,0x161,HCM_State_2,busbar_voltage,0.0,0.000,N/A,V
2025-08-27T13-59-33.372+05:30,0x4187,Unknown_4187,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.379+05:30,0x162,HCM_State_3,slow_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.379+05:30,0x162,HCM_State_3,fast_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.379+05:30,0x162,HCM_State_3,upper_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.379+05:30,0x162,HCM_State_3,PTC_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.385+05:30,0x161,HCM_State_2,main_positive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.385+05:30,0x161,HCM_State_2,main_positive_precharg_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.385+05:30,0x161,HCM_State_2,copositive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.385+05:30,0x161,HCM_State_2,busbar_voltage,0.0,0.000,N/A,V
2025-08-27T13-59-33.391+05:30,0x22,HEPU_TX_MSG1,HEPU_bus_current,20.02,20.020,N/A,A
2025-08-27T13-59-33.391+05:30,0x22,HEPU_TX_MSG1,HEPU_current_torque,8.5,8.500,N/A,Nm
2025-08-27T13-59-33.391+05:30,0x22,HEPU_TX_MSG1,HEPU_max_torque,0.0,0.000,N/A,Nm
2025-08-27T13-59-33.391+05:30,0x22,HEPU_TX_MSG1,HEPU_motorSts_aliveCounter,0,0.000,N/A,
2025-08-27T13-59-33.391+05:30,0x22,HEPU_TX_MSG1,HEPU_present_rotation_direction,1,1.000,N/A,
2025-08-27T13-59-33.391+05:30,0x22,HEPU_TX_MSG1,HEPU_present_opmode,1,1.000,N/A,
2025-08-27T13-59-33.398+05:30,0x22,HEPU_TX_MSG1,HEPU_bus_current,19.89,19.890,N/A,A
2025-08-27T13-59-33.398+05:30,0x22,HEPU_TX_MSG1,HEPU_current_torque,8.5,8.500,N/A,Nm
2025-08-27T13-59-33.398+05:30,0x22,HEPU_TX_MSG1,HEPU_max_torque,0.0,0.000,N/A,Nm
2025-08-27T13-59-33.398+05:30,0x22,HEPU_TX_MSG1,HEPU_motorSts_aliveCounter,0,0.000,N/A,
2025-08-27T13-59-33.398+05:30,0x22,HEPU_TX_MSG1,HEPU_present_rotation_direction,1,1.000,N/A,
2025-08-27T13-59-33.398+05:30,0x22,HEPU_TX_MSG1,HEPU_present_opmode,1,1.000,N/A,
2025-08-27T13-59-33.404+05:30,0x4187,Unknown_4187,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.411+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.417+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.423+05:30,0x163,HCM_State_4,battery_voltage,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.423+05:30,0x163,HCM_State_4,busoff_state,NORMAL,N/A,NORMAL,
2025-08-27T13-59-33.429+05:30,0x162,HCM_State_3,slow_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.429+05:30,0x162,HCM_State_3,fast_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.429+05:30,0x162,HCM_State_3,upper_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.429+05:30,0x162,HCM_State_3,PTC_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_current_state,FORWARD,N/A,FORWARD,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_ready_to_drive,1,1.000,N/A,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_charging_state,0,0.000,N/A,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_tripA_ack,0,0.000,N/A,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_tripB_ack,0,0.000,N/A,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_mode,Normal Mode,N/A,Normal Mode,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_charger_connected,0,0.000,N/A,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_shutdown,0,0.000,N/A,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_handbrake,1,1.000,N/A,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_fire_mode,0,0.000,N/A,
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_aux_voltage,13.67,13.670,N/A,V
2025-08-27T13-59-33.436+05:30,0x40,RD_RX_MSG1,VCU_RD_speed,13,13.000,N/A,
2025-08-27T13-59-33.442+05:30,0x3c2,Unknown_3C2,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,Packet_ID,MSG_1,N/A,MSG_1,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,lv_error,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,isolation_error,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,contactor_fb_error,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,battery_temp_error,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,bms_comm_error,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,BMS_current_error,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,SOC_estimation_err,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,cell_balancing_error,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,time_to_80_hh,0,0.000,N/A,hours
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,time_to_80_mm,0,0.000,N/A,minutes
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,batteryCapacity,130,130.000,N/A,Ah
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,chrg_complete_flag,charge_incomplete,N/A,charge_incomplete,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,cv_mode,CV_modeoff,N/A,CV_modeoff,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,charge_current_lim,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,over_temp,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,low_soc,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,chiller_enable,off,N/A,off,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,charging,0,0.000,N/A,
2025-08-27T13-59-33.448+05:30,0x32,BMS_TX_MSG,packVoltage,318.3,318.300,N/A,V
2025-08-27T13-59-33.455+05:30,0x162,HCM_State_3,slow_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.455+05:30,0x162,HCM_State_3,fast_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.455+05:30,0x162,HCM_State_3,upper_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.455+05:30,0x162,HCM_State_3,PTC_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_current_state,FORWARD,N/A,FORWARD,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_ready_to_drive,1,1.000,N/A,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_charging_state,0,0.000,N/A,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_tripA_ack,0,0.000,N/A,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_tripB_ack,0,0.000,N/A,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_mode,Normal Mode,N/A,Normal Mode,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_charger_connected,0,0.000,N/A,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_shutdown,0,0.000,N/A,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_handbrake,1,1.000,N/A,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_fire_mode,0,0.000,N/A,
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_aux_voltage,13.67,13.670,N/A,V
2025-08-27T13-59-33.462+05:30,0x40,RD_RX_MSG1,VCU_RD_speed,13,13.000,N/A,
2025-08-27T13-59-33.468+05:30,0x161,HCM_State_2,main_positive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.468+05:30,0x161,HCM_State_2,main_positive_precharg_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.468+05:30,0x161,HCM_State_2,copositive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.468+05:30,0x161,HCM_State_2,busbar_voltage,0.0,0.000,N/A,V
2025-08-27T13-59-33.475+05:30,0x162,HCM_State_3,slow_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.475+05:30,0x162,HCM_State_3,fast_charge_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.475+05:30,0x162,HCM_State_3,upper_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.475+05:30,0x162,HCM_State_3,PTC_contactor,0.0,0.000,N/A,V
2025-08-27T13-59-33.481+05:30,0x4185,Unknown_4185,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.487+05:30,0x39d,Unknown_39D,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.493+05:30,0x18de1e00,Unknown_18DE1E00,N/A,N/A,N/A,N/A,
2025-08-27T13-59-33.500+05:30,0x43,RD_RX_MSG3,VCU_RD_throttle_in,1039,1039.000,N/A,
2025-08-27T13-59-33.500+05:30,0x43,RD_RX_MSG3,VCU_RD_throttle_out,0,0.000,N/A,
2025-08-27T13-59-33.500+05:30,0x43,RD_RX_MSG3,zero_30_time,0,0.000,N/A,
2025-08-27T13-59-33.507+05:30,0x161,HCM_State_2,main_positive_contactor,317.20000000000005,317.200,N/A,V
2025-08-27T13-59-33.507+05:30,0x161,HCM_State_2,main_positive_precharg_contactor,317.20000000000005,317.200,N/A,V
2025-08-27T13-59-33.507+05:30,0x161,HCM_State_2,copositive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.507+05:30,0x161,HCM_State_2,busbar_voltage,0.0,0.000,N/A,V
2025-08-27T13-59-33.513+05:30,0x63b,Control_Command_5,CP_duty_cycle,0,0.000,N/A,
2025-08-27T13-59-33.513+05:30,0x63b,Control_Command_5,CP_frequency,0,0.000,N/A,
2025-08-27T13-59-33.513+05:30,0x63b,Control_Command_5,CC_resistance,0,0.000,N/A,
2025-08-27T13-59-33.519+05:30,0x21,HEPU_RX_MSG1,VCU_HEPU_direction,1,1.000,N/A,
2025-08-27T13-59-33.519+05:30,0x21,HEPU_RX_MSG1,VCU_HEPU_op_mode,1,1.000,N/A,
2025-08-27T13-59-33.519+05:30,0x21,HEPU_RX_MSG1,VCU_HEPU_enable,1,1.000,N/A,
2025-08-27T13-59-33.519+05:30,0x21,HEPU_RX_MSG1,VCU_speed_req,0,0.000,N/A,rpm
2025-08-27T13-59-33.519+05:30,0x21,HEPU_RX_MSG1,VCU_torque_req,7.779999999999973,7.780,N/A,Nm
2025-08-27T13-59-33.526+05:30,0x161,HCM_State_2,main_positive_contactor,317.20000000000005,317.200,N/A,V
2025-08-27T13-59-33.526+05:30,0x161,HCM_State_2,main_positive_precharg_contactor,317.20000000000005,317.200,N/A,V
2025-08-27T13-59-33.526+05:30,0x161,HCM_State_2,copositive_contactor,317.90000000000003,317.900,N/A,V
2025-08-27T13-59-33.526+05:30,0x161,HCM_State_2,busbar_voltage,0.0,0.000,N/A,V
